CharacterName,Bond,Stat1,Value1,Stat2,Value2
Kotama,50,Attack,89,HP,905
Kotori,2,Attack,2,HP,0
Kotori,3,Attack,4,HP,0
Kotori,4,Attack,6,HP,0
Kotori,5,Attack,8,HP,0
Kotori,6,Attack,11,HP,0
Kotori,7,Attack,14,HP,0
Kotori,8,Attack,17,HP,0
Kotori,9,Attack,20,HP,0
Kotori,10,Attack,23,HP,0
Kotori,11,Attack,27,HP,49
Kotori,12,Attack,31,HP,98
Kotori,13,Attack,35,HP,147
Kotori,14,Attack,39,HP,196
Kotori,15,Attack,43,HP,245
Kotori,16,Attack,48,HP,304
Kotori,17,Attack,53,HP,363
Kotori,18,Attack,58,HP,422
Kotori,19,Attack,63,HP,481
Kotori,20,Attack,68,HP,540
Kotori,21,Attack,69,HP,550
Kotori,22,Attack,70,HP,560
Kotori,23,Attack,71,HP,570
Kotori,24,Attack,72,HP,580
Kotori,25,Attack,73,HP,590
Kotori,26,Attack,74,HP,600
Kotori,27,Attack,75,HP,610
Kotori,28,Attack,76,HP,620
Kotori,29,Attack,77,HP,630
Kotori,30,Attack,78,HP,640
Kotori,31,Attack,80,HP,655
Kotori,32,Attack,82,HP,670
Kotori,33,Attack,84,HP,685
Kotori,34,Attack,86,HP,700
Kotori,35,Attack,88,HP,715
Kotori,36,Attack,90,HP,730
Kotori,37,Attack,92,HP,745
Kotori,38,Attack,94,HP,760
Kotori,39,Attack,96,HP,775
Kotori,40,Attack,98,HP,790
Kotori,41,Attack,101,HP,816
Kotori,42,Attack,104,HP,842
Kotori,43,Attack,107,HP,868
Kotori,44,Attack,110,HP,894
Kotori,45,Attack,113,HP,920
Kotori,46,Attack,116,HP,946
Kotori,47,Attack,119,HP,972
Kotori,48,Attack,122,HP,998
Kotori,49,Attack,125,HP,1024
Kotori,50,Attack,128,HP,1050
Maki,2,Attack,2,HP,0
Maki,3,Attack,4,HP,0
Maki,4,Attack,6,HP,0
Maki,5,Attack,8,HP,0
Maki,6,Attack,11,HP,0
Maki,7,Attack,14,HP,0
Maki,8,Attack,17,HP,0
Maki,9,Attack,20,HP,0
Maki,10,Attack,23,HP,0
Maki,11,Attack,28,HP,50
Maki,12,Attack,33,HP,100
Maki,13,Attack,38,HP,150
Maki,14,Attack,43,HP,200
Maki,15,Attack,48,HP,250
Maki,16,Attack,54,HP,310
Maki,17,Attack,60,HP,370
Maki,18,Attack,66,HP,430
Maki,19,Attack,72,HP,490
Maki,20,Attack,78,HP,550
Maki,21,Attack,79,HP,560
Maki,22,Attack,80,HP,570
Maki,23,Attack,81,HP,580
Maki,24,Attack,82,HP,590
Maki,25,Attack,83,HP,600
Maki,26,Attack,84,HP,610
Maki,27,Attack,85,HP,620
Maki,28,Attack,86,HP,630
Maki,29,Attack,87,HP,640
Maki,30,Attack,88,HP,650
Maki,31,Attack,90,HP,666
Maki,32,Attack,92,HP,682
Maki,33,Attack,94,HP,698
Maki,34,Attack,96,HP,714
Maki,35,Attack,98,HP,730
Maki,36,Attack,100,HP,746
Maki,37,Attack,102,HP,762
Maki,38,Attack,104,HP,778
Maki,39,Attack,106,HP,794
Maki,40,Attack,108,HP,810
Maki,41,Attack,112,HP,836
Maki,42,Attack,116,HP,862
Maki,43,Attack,120,HP,888
Maki,44,Attack,124,HP,914
Maki,45,Attack,128,HP,940
Maki,46,Attack,132,HP,966
Maki,47,Attack,136,HP,992
Maki,48,Attack,140,HP,1018
Maki,49,Attack,144,HP,1044
Maki,50,Attack,148,HP,1070
Mari,2,Healing,5,HP,0
Mari,3,Healing,10,HP,0
Mari,4,Healing,15,HP,0
Mari,5,Healing,20,HP,0
Mari,6,Healing,28,HP,0
Mari,7,Healing,36,HP,0
Mari,8,Healing,44,HP,0
Mari,9,Healing,52,HP,0
Mari,10,Healing,60,HP,0
Mari,11,Healing,70,HP,40
Mari,12,Healing,80,HP,80
Mari,13,Healing,90,HP,120
Mari,14,Healing,100,HP,160
Mari,15,Healing,110,HP,200
Mari,16,Healing,123,HP,248
Mari,17,Healing,136,HP,296
Mari,18,Healing,149,HP,344
Mari,19,Healing,162,HP,392
Mari,20,Healing,175,HP,440
Mari,21,Healing,178,HP,448
Mari,22,Healing,181,HP,456
Mari,23,Healing,184,HP,464
Mari,24,Healing,187,HP,472
Mari,25,Healing,190,HP,480
Mari,26,Healing,193,HP,488
Mari,27,Healing,196,HP,496
Mari,28,Healing,199,HP,504
Mari,29,Healing,202,HP,512
Mari,30,Healing,205,HP,520
Mari,31,Healing,210,HP,533
Mari,32,Healing,215,HP,546
Mari,33,Healing,220,HP,559
Mari,34,Healing,225,HP,572
Mari,35,Healing,230,HP,585
Mari,36,Healing,235,HP,598
Mari,37,Healing,240,HP,611
Mari,38,Healing,245,HP,624
Mari,39,Healing,250,HP,637
Mari,40,Healing,255,HP,650
Mari,41,Healing,263,HP,671
Mari,42,Healing,271,HP,692
Mari,43,Healing,279,HP,713
Mari,44,Healing,287,HP,734
Mari,45,Healing,295,HP,755
Mari,46,Healing,303,HP,776
Mari,47,Healing,311,HP,797
Mari,48,Healing,319,HP,818
Mari,49,Healing,327,HP,839
Mari,50,Healing,335,HP,860
Marina,2,HP,45,Attack,0
Marina,3,HP,90,Attack,0
Marina,4,HP,135,Attack,0
Marina,5,HP,180,Attack,0
Marina,6,HP,248,Attack,0
Marina,7,HP,316,Attack,0
Marina,8,HP,384,Attack,0
Marina,9,HP,452,Attack,0
Marina,10,HP,520,Attack,0
Marina,11,HP,611,Attack,3
Marina,12,HP,702,Attack,6
Marina,13,HP,793,Attack,9
Marina,14,HP,884,Attack,12
Marina,15,HP,975,Attack,15
Marina,16,HP,1088,Attack,19
Marina,17,HP,1201,Attack,23
Marina,18,HP,1314,Attack,27
Marina,19,HP,1427,Attack,31
Marina,20,HP,1540,Attack,35
Marina,21,HP,1569,Attack,36
Marina,22,HP,1598,Attack,37
Marina,23,HP,1627,Attack,38
Marina,24,HP,1656,Attack,39
Marina,25,HP,1685,Attack,40
Marina,26,HP,1714,Attack,41
Marina,27,HP,1743,Attack,42
Marina,28,HP,1772,Attack,43
Marina,29,HP,1801,Attack,44
Marina,30,HP,1830,Attack,45
Marina,31,HP,1874,Attack,46
Marina,32,HP,1918,Attack,47
Marina,33,HP,1962,Attack,48
Marina,34,HP,2006,Attack,49
Marina,35,HP,2050,Attack,50
Marina,36,HP,2094,Attack,51
Marina,37,HP,2138,Attack,52
Marina,38,HP,2182,Attack,53
Marina,39,HP,2226,Attack,54
Marina,40,HP,2270,Attack,55
Marina,41,HP,2343,Attack,57
Marina,42,HP,2416,Attack,59
Marina,43,HP,2489,Attack,61
Marina,44,HP,2562,Attack,63
Marina,45,HP,2635,Attack,65
Marina,46,HP,2708,Attack,67
Marina,47,HP,2781,Attack,69
Marina,48,HP,2854,Attack,71
Marina,49,HP,2927,Attack,73
Marina,50,HP,3000,Attack,75
Mashiro,2,Attack,3,HP,0
Mashiro,3,Attack,6,HP,0
Mashiro,4,Attack,9,HP,0
Mashiro,5,Attack,12,HP,0
Mashiro,6,Attack,16,HP,0
Mashiro,7,Attack,20,HP,0
Mashiro,8,Attack,24,HP,0
Mashiro,9,Attack,28,HP,0
Mashiro,10,Attack,32,HP,0
Mashiro,11,Attack,38,HP,53
Mashiro,12,Attack,44,HP,106
Mashiro,13,Attack,50,HP,159
Mashiro,14,Attack,56,HP,212
Mashiro,15,Attack,62,HP,265
Mashiro,16,Attack,69,HP,328
Mashiro,17,Attack,76,HP,391
Mashiro,18,Attack,83,HP,454
Mashiro,19,Attack,90,HP,517
Mashiro,20,Attack,97,HP,580
Mashiro,21,Attack,99,HP,591
Mashiro,22,Attack,101,HP,602
Mashiro,23,Attack,103,HP,613
Mashiro,24,Attack,105,HP,624
Mashiro,25,Attack,107,HP,635
Mashiro,26,Attack,109,HP,646
Mashiro,27,Attack,111,HP,657
Mashiro,28,Attack,113,HP,668
Mashiro,29,Attack,115,HP,679
Mashiro,30,Attack,117,HP,690
Mashiro,31,Attack,120,HP,707
Mashiro,32,Attack,123,HP,724
Mashiro,33,Attack,126,HP,741
Mashiro,34,Attack,129,HP,758
Mashiro,35,Attack,132,HP,775
Mashiro,36,Attack,135,HP,792
Mashiro,37,Attack,138,HP,809
Mashiro,38,Attack,141,HP,826
Mashiro,39,Attack,144,HP,843
Mashiro,40,Attack,147,HP,860
Mashiro,41,Attack,152,HP,888
Mashiro,42,Attack,157,HP,916
Mashiro,43,Attack,162,HP,944
Mashiro,44,Attack,167,HP,972
Mashiro,45,Attack,172,HP,1000
Mashiro,46,Attack,177,HP,1028
Mashiro,47,Attack,182,HP,1056
Mashiro,48,Attack,187,HP,1084
Mashiro,49,Attack,192,HP,1112
Mashiro,50,Attack,197,HP,1140
Mashiro (swimsuit),2,Attack,3,HP,0
Mashiro (swimsuit),3,Attack,6,HP,0
Mashiro (swimsuit),4,Attack,9,HP,0
Mashiro (swimsuit),5,Attack,12,HP,0
Mashiro (swimsuit),6,Attack,17,HP,0
Mashiro (swimsuit),7,Attack,22,HP,0
Mashiro (swimsuit),8,Attack,27,HP,0
Mashiro (swimsuit),9,Attack,32,HP,0
Mashiro (swimsuit),10,Attack,37,HP,0
Mashiro (swimsuit),11,Attack,43,HP,37
Mashiro (swimsuit),12,Attack,49,HP,74
Mashiro (swimsuit),13,Attack,55,HP,111
Mashiro (swimsuit),14,Attack,61,HP,148
Mashiro (swimsuit),15,Attack,67,HP,185
Mashiro (swimsuit),16,Attack,75,HP,230
Mashiro (swimsuit),17,Attack,83,HP,275
Mashiro (swimsuit),18,Attack,91,HP,320
Mashiro (swimsuit),19,Attack,99,HP,365
Mashiro (swimsuit),20,Attack,107,HP,410
Mashiro (swimsuit),21,Attack,109,HP,418
Mashiro (swimsuit),22,Attack,111,HP,426
Mashiro (swimsuit),23,Attack,113,HP,434
Mashiro (swimsuit),24,Attack,115,HP,442
Mashiro (swimsuit),25,Attack,117,HP,450
Mashiro (swimsuit),26,Attack,119,HP,458
Mashiro (swimsuit),27,Attack,121,HP,466
Mashiro (swimsuit),28,Attack,123,HP,474
Mashiro (swimsuit),29,Attack,125,HP,482
Mashiro (swimsuit),30,Attack,127,HP,490
Mashiro (swimsuit),31,Attack,130,HP,502
Mashiro (swimsuit),32,Attack,133,HP,514
Mashiro (swimsuit),33,Attack,136,HP,526
Mashiro (swimsuit),34,Attack,139,HP,538
Mashiro (swimsuit),35,Attack,142,HP,550
Mashiro (swimsuit),36,Attack,145,HP,562
Mashiro (swimsuit),37,Attack,148,HP,574
Mashiro (swimsuit),38,Attack,151,HP,586
Mashiro (swimsuit),39,Attack,154,HP,598
Mashiro (swimsuit),40,Attack,157,HP,610
Mashiro (swimsuit),41,Attack,162,HP,630
Mashiro (swimsuit),42,Attack,167,HP,650
Mashiro (swimsuit),43,Attack,172,HP,670
Mashiro (swimsuit),44,Attack,177,HP,690
Mashiro (swimsuit),45,Attack,182,HP,710
Mashiro (swimsuit),46,Attack,187,HP,730
Mashiro (swimsuit),47,Attack,192,HP,750
Mashiro (swimsuit),48,Attack,197,HP,770
Mashiro (swimsuit),49,Attack,202,HP,790
Mashiro (swimsuit),50,Attack,207,HP,810
Michiru,2,Attack,3,HP,0
Michiru,3,Attack,6,HP,0
Michiru,4,Attack,9,HP,0
Michiru,5,Attack,12,HP,0
Michiru,6,Attack,16,HP,0
Michiru,7,Attack,20,HP,0
Michiru,8,Attack,24,HP,0
Michiru,9,Attack,28,HP,0
Michiru,10,Attack,32,HP,0
Michiru,11,Attack,38,HP,77
Michiru,12,Attack,44,HP,154
Michiru,13,Attack,50,HP,231
Michiru,14,Attack,56,HP,308
Michiru,15,Attack,62,HP,385
Michiru,16,Attack,69,HP,478
Michiru,17,Attack,76,HP,571
Michiru,18,Attack,83,HP,664
Michiru,19,Attack,90,HP,757
Michiru,20,Attack,97,HP,850
Michiru,21,Attack,99,HP,866
Michiru,22,Attack,101,HP,882
Michiru,23,Attack,103,HP,898
Michiru,24,Attack,105,HP,914
Michiru,25,Attack,107,HP,930
Michiru,26,Attack,109,HP,946
Michiru,27,Attack,111,HP,962
Michiru,28,Attack,113,HP,978
Michiru,29,Attack,115,HP,994
Michiru,30,Attack,117,HP,1010
Michiru,31,Attack,120,HP,1034
Michiru,32,Attack,123,HP,1058
Michiru,33,Attack,126,HP,1082
Michiru,34,Attack,129,HP,1106
Michiru,35,Attack,132,HP,1130
Michiru,36,Attack,135,HP,1154
Michiru,37,Attack,138,HP,1178
Michiru,38,Attack,141,HP,1202
Michiru,39,Attack,144,HP,1226
Michiru,40,Attack,147,HP,1250
Michiru,41,Attack,152,HP,1290
Michiru,42,Attack,157,HP,1330
Michiru,43,Attack,162,HP,1370
Michiru,44,Attack,167,HP,1410
Michiru,45,Attack,172,HP,1450
Michiru,46,Attack,177,HP,1490
Michiru,47,Attack,182,HP,1530
Michiru,48,Attack,187,HP,1570
Michiru,49,Attack,192,HP,1610
Michiru,50,Attack,197,HP,1650
Midori,2,Attack,3,HP,0
Midori,3,Attack,6,HP,0
Midori,4,Attack,9,HP,0
Midori,5,Attack,12,HP,0
Midori,6,Attack,17,HP,0
Midori,7,Attack,22,HP,0
Midori,8,Attack,27,HP,0
Midori,9,Attack,32,HP,0
Midori,10,Attack,37,HP,0
Midori,11,Attack,43,HP,45
Midori,12,Attack,49,HP,90
Midori,13,Attack,55,HP,135
Midori,14,Attack,61,HP,180
Midori,15,Attack,67,HP,225
Midori,16,Attack,75,HP,280
Midori,17,Attack,83,HP,335
Midori,18,Attack,91,HP,390
Midori,19,Attack,99,HP,445
Midori,20,Attack,107,HP,500
Midori,21,Attack,109,HP,510
Midori,22,Attack,111,HP,520
Midori,23,Attack,113,HP,530
Midori,24,Attack,115,HP,540
Midori,25,Attack,117,HP,550
Midori,26,Attack,119,HP,560
Midori,27,Attack,121,HP,570
Midori,28,Attack,123,HP,580
Midori,29,Attack,125,HP,590
Midori,30,Attack,127,HP,600
Midori,31,Attack,130,HP,615
Midori,32,Attack,133,HP,630
Midori,33,Attack,136,HP,645
Midori,34,Attack,139,HP,660
Midori,35,Attack,142,HP,675
Midori,36,Attack,145,HP,690
Midori,37,Attack,148,HP,705
Midori,38,Attack,151,HP,720
Midori,39,Attack,154,HP,735
Midori,40,Attack,157,HP,750
Midori,41,Attack,162,HP,775
Midori,42,Attack,167,HP,800
Midori,43,Attack,172,HP,825
Midori,44,Attack,177,HP,850
Midori,45,Attack,182,HP,875
Midori,46,Attack,187,HP,900
Midori,47,Attack,192,HP,925
Midori,48,Attack,197,HP,950
Midori,49,Attack,202,HP,975
Midori,50,Attack,207,HP,1000
Miku,2,Healing,5,HP,0
Miku,3,Healing,10,HP,0
Miku,4,Healing,15,HP,0
Miku,5,Healing,20,HP,0
Miku,6,Healing,28,HP,0
Miku,7,Healing,36,HP,0
Miku,8,Healing,44,HP,0
Miku,9,Healing,52,HP,0
Miku,10,Healing,60,HP,0
Miku,11,Healing,71,HP,38
Miku,12,Healing,82,HP,76
Miku,13,Healing,93,HP,114
Miku,14,Healing,104,HP,152
Miku,15,Healing,115,HP,190
Miku,16,Healing,128,HP,235
Miku,17,Healing,141,HP,280
Miku,18,Healing,154,HP,325
Miku,19,Healing,167,HP,370
Miku,20,Healing,180,HP,415
Miku,21,Healing,183,HP,423
Miku,22,Healing,186,HP,431
Miku,23,Healing,189,HP,439
Miku,24,Healing,192,HP,447
Miku,25,Healing,195,HP,455
Miku,26,Healing,198,HP,463
Miku,27,Healing,201,HP,471
Miku,28,Healing,204,HP,479
Miku,29,Healing,207,HP,487
Miku,30,Healing,210,HP,495
Miku,31,Healing,215,HP,507
Miku,32,Healing,220,HP,519
Miku,33,Healing,225,HP,531
Miku,34,Healing,230,HP,543
Miku,35,Healing,235,HP,555
Miku,36,Healing,240,HP,567
Miku,37,Healing,245,HP,579
Miku,38,Healing,250,HP,591
Miku,39,Healing,255,HP,603
Miku,40,Healing,260,HP,615
Miku,41,Healing,269,HP,635
Miku,42,Healing,278,HP,655
Miku,43,Healing,287,HP,675
Miku,44,Healing,296,HP,695
Miku,45,Healing,305,HP,715
Miku,46,Healing,314,HP,735
Miku,47,Healing,323,HP,755
Miku,48,Healing,332,HP,775
Miku,49,Healing,341,HP,795
Miku,50,Healing,350,HP,815
Mimori,2,Healing,4,HP,0
Mimori,3,Healing,8,HP,0
Mimori,4,Healing,12,HP,0
Mimori,5,Healing,16,HP,0
Mimori,6,Healing,23,HP,0
Mimori,7,Healing,30,HP,0
Mimori,8,Healing,37,HP,0
Mimori,9,Healing,44,HP,0
Mimori,10,Healing,51,HP,0
Mimori,11,Healing,60,HP,62
Mimori,12,Healing,69,HP,124
Mimori,13,Healing,78,HP,186
Mimori,14,Healing,87,HP,248
Mimori,15,Healing,96,HP,310
Mimori,16,Healing,107,HP,384
Mimori,17,Healing,118,HP,458
Mimori,18,Healing,129,HP,532
Mimori,19,Healing,140,HP,606
Mimori,20,Healing,151,HP,680
Mimori,21,Healing,154,HP,693
Mimori,22,Healing,157,HP,706
Mimori,23,Healing,160,HP,719
Mimori,24,Healing,163,HP,732
Mimori,25,Healing,166,HP,745
Mimori,26,Healing,169,HP,758
Mimori,27,Healing,172,HP,771
Mimori,28,Healing,175,HP,784
Mimori,29,Healing,178,HP,797
Mimori,30,Healing,181,HP,810
Mimori,31,Healing,185,HP,829
Mimori,32,Healing,189,HP,848
Mimori,33,Healing,193,HP,867
Mimori,34,Healing,197,HP,886
Mimori,35,Healing,201,HP,905
Mimori,36,Healing,205,HP,924
Mimori,37,Healing,209,HP,943
Mimori,38,Healing,213,HP,962
Mimori,39,Healing,217,HP,981
Mimori,40,Healing,221,HP,1000
Mimori,41,Healing,228,HP,1032
Mimori,42,Healing,235,HP,1064
Mimori,43,Healing,242,HP,1096
Mimori,44,Healing,249,HP,1128
Mimori,45,Healing,256,HP,1160
Mimori,46,Healing,263,HP,1192
Mimori,47,Healing,270,HP,1224
Mimori,48,Healing,277,HP,1256
Mimori,49,Healing,284,HP,1288
Mimori,50,Healing,291,HP,1320
Misaki,2,Attack,5,HP,0
Misaki,3,Attack,10,HP,0
Misaki,4,Attack,15,HP,0
Misaki,5,Attack,20,HP,0
Misaki,6,Attack,28,HP,0
Misaki,7,Attack,36,HP,0
Misaki,8,Attack,44,HP,0
Misaki,9,Attack,52,HP,0
Misaki,10,Attack,60,HP,0
Misaki,11,Attack,71,HP,43
Misaki,12,Attack,82,HP,86
Misaki,13,Attack,93,HP,129
Misaki,14,Attack,104,HP,172
Misaki,15,Attack,115,HP,215
Misaki,16,Attack,129,HP,266
Misaki,17,Attack,143,HP,317
Misaki,18,Attack,157,HP,368
Misaki,19,Attack,171,HP,419
Misaki,20,Attack,185,HP,470
Misaki,21,Attack,189,HP,479
Misaki,22,Attack,193,HP,488
Misaki,23,Attack,197,HP,497
Misaki,24,Attack,201,HP,506
Misaki,25,Attack,205,HP,515
Misaki,26,Attack,209,HP,524
Misaki,27,Attack,213,HP,533
Misaki,28,Attack,217,HP,542
Misaki,29,Attack,221,HP,551
Misaki,30,Attack,225,HP,560
Misaki,31,Attack,230,HP,573
Misaki,32,Attack,235,HP,586
Misaki,33,Attack,240,HP,599
Misaki,34,Attack,245,HP,612
Misaki,35,Attack,250,HP,625
Misaki,36,Attack,255,HP,638
Misaki,37,Attack,260,HP,651
Misaki,38,Attack,265,HP,664
Misaki,39,Attack,270,HP,677
Misaki,40,Attack,275,HP,690
Misaki,41,Attack,284,HP,712
Misaki,42,Attack,293,HP,734
Misaki,43,Attack,302,HP,756
Misaki,44,Attack,311,HP,778
Misaki,45,Attack,320,HP,800
Misaki,46,Attack,329,HP,822
Misaki,47,Attack,338,HP,844
Misaki,48,Attack,347,HP,866
Misaki,49,Attack,356,HP,888
Misaki,50,Attack,365,HP,910
Miyako,2,Attack,1,HP,0
Miyako,3,Attack,2,HP,0
Miyako,4,Attack,3,HP,0
Miyako,5,Attack,4,HP,0
Miyako,6,Attack,6,HP,0
Miyako,7,Attack,8,HP,0
Miyako,8,Attack,10,HP,0
Miyako,9,Attack,12,HP,0
Miyako,10,Attack,14,HP,0
Miyako,11,Attack,16,HP,127
Miyako,12,Attack,18,HP,254
Miyako,13,Attack,20,HP,381
Miyako,14,Attack,22,HP,508
Miyako,15,Attack,24,HP,635
Miyako,16,Attack,27,HP,788
Miyako,17,Attack,30,HP,941
Miyako,18,Attack,33,HP,1094
Miyako,19,Attack,36,HP,1247
Miyako,20,Attack,39,HP,1400
Miyako,21,Attack,40,HP,1427
Miyako,22,Attack,41,HP,1454
Miyako,23,Attack,42,HP,1481
Miyako,24,Attack,43,HP,1508
Miyako,25,Attack,44,HP,1535
Miyako,26,Attack,45,HP,1562
Miyako,27,Attack,46,HP,1589
Miyako,28,Attack,47,HP,1616
Miyako,29,Attack,48,HP,1643
Miyako,30,Attack,49,HP,1670
Miyako,31,Attack,50,HP,1710
Miyako,32,Attack,51,HP,1750
Miyako,33,Attack,52,HP,1790
Miyako,34,Attack,53,HP,1830
Miyako,35,Attack,54,HP,1870
Miyako,36,Attack,55,HP,1910
Miyako,37,Attack,56,HP,1950
Miyako,38,Attack,57,HP,1990
Miyako,39,Attack,58,HP,2030
Miyako,40,Attack,59,HP,2070
Miyako,41,Attack,61,HP,2137
Miyako,42,Attack,63,HP,2204
Miyako,43,Attack,65,HP,2271
Miyako,44,Attack,67,HP,2338
Miyako,45,Attack,69,HP,2405
Miyako,46,Attack,71,HP,2472
Miyako,47,Attack,73,HP,2539
Miyako,48,Attack,75,HP,2606
Miyako,49,Attack,77,HP,2673
Miyako,50,Attack,79,HP,2740
Miyu,2,Attack,3,HP,0
Miyu,3,Attack,6,HP,0
Miyu,4,Attack,9,HP,0
Miyu,5,Attack,12,HP,0
Miyu,6,Attack,16,HP,0
Miyu,7,Attack,20,HP,0
Miyu,8,Attack,24,HP,0
Miyu,9,Attack,28,HP,0
Miyu,10,Attack,32,HP,0
Miyu,11,Attack,37,HP,47
Miyu,12,Attack,42,HP,94
Miyu,13,Attack,47,HP,141
Miyu,14,Attack,52,HP,188
Miyu,15,Attack,57,HP,235
Miyu,16,Attack,63,HP,291
Miyu,17,Attack,69,HP,347
Miyu,18,Attack,75,HP,403
Miyu,19,Attack,81,HP,459
Miyu,20,Attack,87,HP,515
Miyu,21,Attack,89,HP,525
Miyu,22,Attack,91,HP,535
Miyu,23,Attack,93,HP,545
Miyu,24,Attack,95,HP,555
Miyu,25,Attack,97,HP,565
Miyu,26,Attack,99,HP,575
Miyu,27,Attack,101,HP,585
Miyu,28,Attack,103,HP,595
Miyu,29,Attack,105,HP,605
Miyu,30,Attack,107,HP,615
Miyu,31,Attack,109,HP,630
Miyu,32,Attack,111,HP,645
Miyu,33,Attack,113,HP,660
Miyu,34,Attack,115,HP,675
Miyu,35,Attack,117,HP,690
Miyu,36,Attack,119,HP,705
Miyu,37,Attack,121,HP,720
Miyu,38,Attack,123,HP,735
Miyu,39,Attack,125,HP,750
Miyu,40,Attack,127,HP,765
Miyu,41,Attack,131,HP,789
Miyu,42,Attack,135,HP,813
Miyu,43,Attack,139,HP,837
Miyu,44,Attack,143,HP,861
Miyu,45,Attack,147,HP,885
Miyu,46,Attack,151,HP,909
Miyu,47,Attack,155,HP,933
Miyu,48,Attack,159,HP,957
Miyu,49,Attack,163,HP,981
Miyu,50,Attack,167,HP,1005
Moe,2,Attack,2,HP,0
Moe,3,Attack,4,HP,0
Moe,4,Attack,6,HP,0
Moe,5,Attack,8,HP,0
Moe,6,Attack,11,HP,0
Moe,7,Attack,14,HP,0
Moe,8,Attack,17,HP,0
Moe,9,Attack,20,HP,0
Moe,10,Attack,23,HP,0
Moe,11,Attack,27,HP,42
Moe,12,Attack,31,HP,84
Moe,13,Attack,35,HP,126
Moe,14,Attack,39,HP,168
Moe,15,Attack,43,HP,210
Moe,16,Attack,48,HP,260
Moe,17,Attack,53,HP,310
Moe,18,Attack,58,HP,360
Moe,19,Attack,63,HP,410
Moe,20,Attack,68,HP,460
Moe,21,Attack,69,HP,469
Moe,22,Attack,70,HP,478
Moe,23,Attack,71,HP,487
Moe,24,Attack,72,HP,496
Moe,25,Attack,73,HP,505
Moe,26,Attack,74,HP,514
Moe,27,Attack,75,HP,523
Moe,28,Attack,76,HP,532
Moe,29,Attack,77,HP,541
Moe,30,Attack,78,HP,550
Moe,31,Attack,80,HP,563
Moe,32,Attack,82,HP,576
Moe,33,Attack,84,HP,589
Moe,34,Attack,86,HP,602
Moe,35,Attack,88,HP,615
Moe,36,Attack,90,HP,628
Moe,37,Attack,92,HP,641
Moe,38,Attack,94,HP,654
Moe,39,Attack,96,HP,667
Moe,40,Attack,98,HP,680
Moe,41,Attack,101,HP,702
Moe,42,Attack,104,HP,724
Moe,43,Attack,107,HP,746
Moe,44,Attack,110,HP,768
Moe,45,Attack,113,HP,790
Moe,46,Attack,116,HP,812
Moe,47,Attack,119,HP,834
Moe,48,Attack,122,HP,856
Moe,49,Attack,125,HP,878
Moe,50,Attack,128,HP,900
Momoi,2,Attack,2,HP,0
Momoi,3,Attack,4,HP,0
Momoi,4,Attack,6,HP,0
Momoi,5,Attack,8,HP,0
Momoi,6,Attack,11,HP,0
Momoi,7,Attack,14,HP,0
Momoi,8,Attack,17,HP,0
Momoi,9,Attack,20,HP,0
Momoi,10,Attack,23,HP,0
Momoi,11,Attack,27,HP,60
Momoi,12,Attack,31,HP,120
Momoi,13,Attack,35,HP,180
Momoi,14,Attack,39,HP,240
Momoi,15,Attack,43,HP,300
Momoi,16,Attack,48,HP,372
Momoi,17,Attack,53,HP,444
Momoi,18,Attack,58,HP,516
Momoi,19,Attack,63,HP,588
Momoi,20,Attack,68,HP,660
Momoi,21,Attack,69,HP,672
Momoi,22,Attack,70,HP,684
Momoi,23,Attack,71,HP,696
Momoi,24,Attack,72,HP,708
Momoi,25,Attack,73,HP,720
Momoi,26,Attack,74,HP,732
Momoi,27,Attack,75,HP,744
Momoi,28,Attack,76,HP,756
Momoi,29,Attack,77,HP,768
Momoi,30,Attack,78,HP,780
Momoi,31,Attack,80,HP,798
Momoi,32,Attack,82,HP,816
Momoi,33,Attack,84,HP,834
Momoi,34,Attack,86,HP,852
Momoi,35,Attack,88,HP,870
Momoi,36,Attack,90,HP,888
Momoi,37,Attack,92,HP,906
Momoi,38,Attack,94,HP,924
Momoi,39,Attack,96,HP,942
Momoi,40,Attack,98,HP,960
Momoi,41,Attack,101,HP,990
Momoi,42,Attack,104,HP,1020
Momoi,43,Attack,107,HP,1050
Momoi,44,Attack,110,HP,1080
Momoi,45,Attack,113,HP,1110
Momoi,46,Attack,116,HP,1140
Momoi,47,Attack,119,HP,1170
Momoi,48,Attack,122,HP,1200
Momoi,49,Attack,125,HP,1230
Momoi,50,Attack,128,HP,1260
Mutsuki,2,Attack,2,HP,0
Mutsuki,3,Attack,4,HP,0
Mutsuki,4,Attack,6,HP,0
Mutsuki,5,Attack,8,HP,0
Mutsuki,6,Attack,11,HP,0
Mutsuki,7,Attack,14,HP,0
Mutsuki,8,Attack,17,HP,0
Mutsuki,9,Attack,20,HP,0
Mutsuki,10,Attack,23,HP,0
Mutsuki,11,Attack,27,HP,49
Mutsuki,12,Attack,31,HP,98
Mutsuki,13,Attack,35,HP,147
Mutsuki,14,Attack,39,HP,196
Mutsuki,15,Attack,43,HP,245
Mutsuki,16,Attack,48,HP,304
Mutsuki,17,Attack,53,HP,363
Mutsuki,18,Attack,58,HP,422
Mutsuki,19,Attack,63,HP,481
Mutsuki,20,Attack,68,HP,540
Mutsuki,21,Attack,69,HP,550
Mutsuki,22,Attack,70,HP,560
Mutsuki,23,Attack,71,HP,570
Mutsuki,24,Attack,72,HP,580
Mutsuki,25,Attack,73,HP,590
Mutsuki,26,Attack,74,HP,600
